Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,season
2016-04-06,Adelaide,13.5,20.1,4.6,5.828571428571428,5.7,SW,39.0,SSW,SW,6.0,15.0,82.0,51.0,1020.6,1021.7,3.2,3.0,14.6,18.3,Yes,No,0.2,Autumn
2016-04-06,Cobar,21.1,35.8,0.0,9.2,5.7,NNW,44.0,N,WNW,20.0,20.0,31.0,18.0,1015.2,1012.8,1.0,1.0,28.8,35.1,No,No,0.0,Autumn
2016-04-07,Dartmoor,6.1,17.7,0.8,3.0,1.2,WNW,28.0,NNE,SSW,6.0,11.0,91.0,92.0,1025.5,1024.0,6.0,6.8,10.8,13.8,No,No,0.4,Autumn
2016-04-07,MelbourneAirport,7.4,18.6,3.4,2.0,6.2,S,33.0,WSW,S,9.0,19.0,67.0,58.0,1025.2,1023.4,1.0,7.0,13.4,16.5,Yes,No,0.0,Autumn
2016-04-07,Cobar,14.6,27.2,0.0,10.6,2.466666666666667,SSE,41.0,SE,S,15.0,11.0,49.0,23.0,1022.4,1018.8,5.0,6.0,18.2,26.4,No,No,0.0,Autumn
2016-04-07,MountGambier,6.3,17.6,0.8,3.0,1.2,SW,31.0,NNW,W,17.0,13.0,83.0,59.0,1025.4,1023.4,7.0,7.0,13.0,16.7,No,No,0.2,Autumn
2016-04-07,Melbourne,11.325,20.6875,0.6749999999999999,2.0,6.2,S,33.0,WSW,S,9.0,19.0,66.75,52.5,1024.3625,1022.1999999999999,6.0,6.8,15.7,19.325,No,No,0.07500000000000001,Autumn
2016-04-07,Canberra,7.9,23.5,0.0,5.3428571428571425,2.466666666666667,ENE,37.0,SSE,WNW,19.0,9.0,53.0,28.0,1022.9,1019.8,7.0,6.8,16.5,22.9,No,No,0.0,Autumn
2016-04-07,Adelaide,8.8,19.9,0.2,5.3428571428571425,2.466666666666667,WSW,22.0,SSE,SW,0.0,13.0,71.0,49.0,1027.2,1023.6,6.0,6.8,13.9,18.2,No,No,0.0,Autumn
2016-04-07,SydneyAirport,19.6,20.5,0.0,8.4,0.0,S,54.0,SSE,SSE,31.0,22.0,61.0,57.0,1023.1,1022.3,8.0,7.0,19.7,20.2,No,No,0.0,Autumn
2016-04-07,Sydney,19.9,20.5,0.2,8.4,0.0,SSE,43.0,SSE,SSE,26.0,19.0,59.0,54.0,1023.2,1022.3,8.0,7.0,20.1,19.9,No,No,0.0,Autumn
2016-04-08,Canberra,8.5,19.2,0.0,3.1142857142857143,3.6666666666666665,NW,43.0,NNE,WNW,4.0,19.0,70.0,41.0,1023.0,1020.5,6.0,8.0,14.4,17.7,No,No,0.0,Autumn
2016-04-08,MountGambier,10.4,20.1,0.2,1.4,6.0,W,41.0,NNW,W,15.0,22.0,81.0,66.0,1023.5,1021.8,6.0,5.0,14.3,18.4,No,No,0.6,Autumn
2016-04-08,SydneyAirport,17.9,21.7,0.0,4.0,0.0,NW,24.0,W,SSE,13.0,7.0,69.0,71.0,1023.6,1021.3,8.0,8.0,18.9,20.4,No,No,0.2,Autumn
2016-04-08,Sydney,17.7,20.6,0.0,4.0,0.0,ENE,31.0,W,E,13.0,2.0,71.0,70.0,1023.5,1021.2,8.0,8.0,18.8,20.5,No,No,0.4,Autumn
2016-04-08,Adelaide,8.7,20.5,0.0,3.1142857142857143,3.6666666666666665,SSW,24.0,N,SW,0.0,11.0,66.0,54.0,1026.1,1023.9,7.0,6.0,13.4,18.9,No,No,0.0,Autumn
2016-04-08,Cobar,16.9,27.0,0.0,9.4,3.6666666666666665,E,35.0,SSW,SSE,17.0,11.0,27.0,26.0,1023.1,1019.0,7.0,1.0,19.3,26.2,No,No,0.0,Autumn
2016-04-08,Melbourne,12.575,21.0,0.07500000000000001,0.8,5.0,W,30.0,N,SW,7.0,20.0,67.25,55.5,1023.7125,1021.4375,7.0,6.0,15.95,19.8125,No,No,0.2,Autumn
2016-04-08,MelbourneAirport,10.2,20.1,0.0,0.8,5.0,W,30.0,N,SW,7.0,20.0,70.0,40.0,1023.5,1022.0,7.0,6.0,14.6,18.7,No,No,0.0,Autumn
2016-04-08,Dartmoor,10.3,18.8,0.4,1.4,6.0,NW,28.0,N,W,7.0,4.0,84.0,76.0,1023.4,1021.8,7.0,6.0,13.9,17.7,No,No,0.4,Autumn
2016-04-09,MountGambier,10.2,19.3,0.6,2.0,5.2,WNW,46.0,NNW,WNW,13.0,26.0,97.0,74.0,1022.7,1020.3,7.0,4.0,13.5,18.2,No,No,1.0,Autumn
2016-04-09,SydneyAirport,16.2,23.2,0.2,1.2,9.5,S,30.0,NW,SSE,13.0,17.0,64.0,58.0,1021.9,1018.8,2.0,7.0,20.5,22.6,No,No,0.0,Autumn
2016-04-09,Dartmoor,8.6,19.1,0.4,2.0,5.2,W,37.0,NNW,WNW,9.0,22.0,98.0,73.0,1022.8,1020.4,5.2,5.2,12.7,17.6,No,Yes,1.4,Autumn
2016-04-09,Sydney,16.0,25.0,0.4,1.2,9.5,ESE,26.0,WNW,SE,17.0,15.0,65.0,57.0,1022.0,1018.8,2.0,7.0,19.3,24.0,No,No,0.0,Autumn
2016-04-09,Cobar,13.2,28.6,0.0,5.4,6.5,ESE,28.0,SE,SW,13.0,13.0,40.0,26.0,1021.6,1018.2,8.0,2.0,20.0,28.1,No,No,0.0,Autumn
2016-04-09,Adelaide,10.4,22.4,0.0,2.4857142857142853,6.5,SW,20.0,N,SW,0.0,9.0,76.0,50.0,1024.8,1022.4,5.2,5.2,15.9,21.5,No,No,0.0,Autumn
2016-04-09,Melbourne,11.0375,22.95,0.2,2.8,4.8,WSW,35.0,N,WSW,19.0,22.0,71.125,50.875,1022.7125,1019.7375,5.2,5.2,16.3875,22.0625,No,No,0.3,Autumn
2016-04-09,Canberra,4.6,23.3,0.0,2.4857142857142853,6.5,NW,26.0,SE,NNW,7.0,15.0,69.0,35.0,1023.4,1019.2,5.2,5.2,13.3,22.1,No,No,0.0,Autumn
2016-04-09,MelbourneAirport,9.1,22.7,0.0,2.8,4.8,WSW,35.0,N,WSW,19.0,22.0,60.0,34.0,1022.5,1019.8,7.0,6.0,15.9,22.4,No,No,0.0,Autumn
2016-04-10,MelbourneAirport,11.5,23.5,0.0,4.0,8.8,W,41.0,W,WSW,26.0,30.0,54.0,36.0,1020.5,1017.6,6.0,6.0,18.6,22.6,No,No,0.0,Autumn
2016-04-10,MountGambier,12.5,20.2,1.0,3.0,6.5,W,52.0,W,W,19.0,30.0,82.0,59.0,1021.4,1020.1,5.0,7.0,16.8,18.5,No,No,0.6,Autumn
2016-04-10,Adelaide,13.0,22.6,0.0,4.0285714285714285,8.299999999999999,SW,28.0,ENE,SW,2.0,17.0,84.0,58.0,1024.7,1023.2,5.4,5.2,16.6,21.2,No,No,0.4,Autumn
2016-04-10,Cobar,13.8,27.4,0.0,6.6,8.299999999999999,SSW,28.0,SSE,SW,13.0,11.0,31.0,24.0,1021.2,1018.2,6.0,7.0,21.2,26.5,No,No,0.0,Autumn
2016-04-10,Sydney,16.1,27.3,0.0,3.8,9.6,W,38.5,WNW,E,19.0,19.0,70.0,51.0,1019.8,1015.5,5.0,3.0,19.3,23.7,No,No,0.0,Autumn
2016-04-10,SydneyAirport,15.8,28.0,0.0,3.8,9.6,ENE,31.0,W,NE,11.0,26.0,59.0,44.0,1019.6,1015.2,5.0,3.0,20.6,24.7,No,No,0.0,Autumn
2016-04-10,Dartmoor,12.5,19.8,1.4,3.0,6.5,W,43.0,NW,W,9.0,17.0,94.0,64.0,1020.9,1019.7,5.4,5.2,14.9,18.9,Yes,Yes,2.4,Autumn
2016-04-10,Melbourne,12.4125,24.15,0.3,4.0,8.8,W,41.0,W,WSW,26.0,30.0,66.125,46.625,1021.0875,1018.2875,5.4,5.2,17.6875,22.1875,No,No,0.425,Autumn
2016-04-10,Canberra,4.1,24.4,0.0,4.0285714285714285,8.299999999999999,NW,44.0,N,NW,6.0,31.0,55.0,37.0,1020.6,1016.8,5.4,5.2,13.5,21.4,No,No,0.0,Autumn
2016-04-11,MountGambier,13.5,19.3,0.6,1.2,4.2,SW,37.0,SW,SSW,20.0,19.0,89.0,74.0,1024.1,1023.4,7.0,7.0,14.8,17.2,No,No,0.6,Autumn
2016-04-11,Sydney,16.1,26.5,0.0,6.4,9.4,WSW,31.0,WNW,SE,15.0,19.0,51.0,46.0,1017.5,1016.4,3.0,6.0,19.6,24.1,No,Yes,8.2,Autumn
2016-04-11,Melbourne,12.775,22.6625,0.425,5.0,4.7,SW,39.0,SW,SSE,28.0,20.0,67.75,54.625,1021.475,1019.9375,4.2,5.4,16.7625,21.425,No,No,2.275,Autumn
2016-04-11,Adelaide,15.0,22.6,0.4,4.457142857142857,6.1000000000000005,WSW,35.0,SSW,WSW,9.0,19.0,77.0,58.0,1026.4,1024.3,4.2,5.4,18.1,22.0,No,No,0.0,Autumn
2016-04-11,MelbourneAirport,13.8,20.7,0.0,5.0,4.7,SW,39.0,SW,SSE,28.0,20.0,75.0,60.0,1021.8,1021.0,7.0,5.0,15.6,19.3,No,No,0.0,Autumn
2016-04-11,Dartmoor,13.3,18.6,2.4,1.2,4.2,SW,30.0,WSW,SSW,11.0,15.0,93.0,81.0,1023.8,1023.3,4.2,5.4,14.5,17.2,Yes,Yes,1.8,Autumn
2016-04-11,SydneyAirport,14.7,24.1,0.0,6.4,9.4,WSW,41.0,WSW,SE,26.0,22.0,44.0,54.0,1017.4,1016.5,3.0,6.0,21.0,23.1,No,Yes,7.6,Autumn
2016-04-11,Canberra,2.8,24.2,0.0,4.457142857142857,6.1000000000000005,E,37.0,N,N,4.0,11.0,67.0,32.0,1019.2,1016.2,4.2,5.4,12.0,23.9,No,No,0.0,Autumn
2016-04-11,Cobar,13.0,25.3,0.0,6.0,6.1000000000000005,SSW,31.0,SW,SSW,13.0,20.0,46.0,32.0,1021.6,1018.4,1.0,3.0,18.5,24.6,No,No,0.0,Autumn
2016-04-12,SydneyAirport,17.8,21.5,7.6,5.6,5.7,SSW,41.0,SE,S,19.0,28.0,72.0,71.0,1023.0,1021.8,7.0,5.0,20.0,20.1,Yes,No,0.8,Autumn
2016-04-12,Cobar,11.8,26.0,0.0,6.2,4.8999999999999995,S,33.0,S,S,13.0,19.0,43.0,21.0,1022.3,1019.0,0.0,0.0,19.3,25.5,No,No,0.0,Autumn
2016-04-12,Canberra,11.8,23.7,0.0,4.2,4.8999999999999995,E,41.0,SE,SW,7.0,13.0,64.0,33.0,1023.6,1020.2,8.0,3.8,15.0,22.6,No,No,0.0,Autumn
2016-04-12,MountGambier,11.5,17.8,0.6,2.0,3.3,S,31.0,S,S,15.0,17.0,88.0,68.0,1027.5,1025.5,7.0,7.0,14.1,16.8,No,Yes,1.2,Autumn
2016-04-12,MelbourneAirport,12.6,19.4,0.0,4.0,5.7,SSW,35.0,SSW,SSE,22.0,19.0,77.0,52.0,1025.6,1023.7,7.0,2.0,14.5,18.4,No,No,0.0,Autumn
2016-04-12,Adelaide,11.0,24.0,0.0,4.2,4.8999999999999995,WSW,35.0,S,SW,7.0,20.0,65.0,53.0,1028.3,1024.7,6.0,3.8,17.2,21.7,No,No,0.0,Autumn
2016-04-12,Dartmoor,12.6,17.3,1.8,2.0,3.3,SSE,35.0,SSW,SSW,4.0,9.0,88.0,74.0,1027.5,1025.5,6.0,3.8,13.2,16.3,Yes,No,0.4,Autumn
2016-04-12,Sydney,17.4,22.9,8.2,5.6,5.7,S,35.0,SE,SSE,7.0,22.0,85.0,68.0,1023.1,1021.8,7.0,5.0,18.3,20.5,Yes,No,0.6,Autumn
2016-04-12,Melbourne,13.3125,21.575,2.275,4.0,5.7,SSW,35.0,SSW,SSE,22.0,19.0,72.75,55.0,1025.1125,1022.775,6.0,3.8,16.45,20.2375,No,No,0.375,Autumn
2016-04-13,Cobar,13.3,29.1,0.0,6.0,6.266666666666667,E,31.0,ESE,E,17.0,15.0,51.0,21.0,1023.6,1020.3,0.0,1.0,19.1,28.5,No,No,0.0,Autumn
2016-04-13,SydneyAirport,16.2,23.5,0.8,4.2,8.3,SE,35.0,SSE,SE,15.0,19.0,75.0,62.0,1027.3,1026.3,6.0,2.0,20.2,22.1,No,No,0.2,Autumn
2016-04-13,Dartmoor,9.2,17.7,0.4,1.0,3.0,SE,24.0,SSE,SSE,4.0,15.0,97.0,70.0,1029.0,1026.7,5.0,3.5,12.9,17.2,No,No,0.0,Autumn
2016-04-13,Sydney,15.5,24.2,0.6,4.2,8.3,ESE,28.0,WNW,ESE,11.0,19.0,72.0,57.0,1027.4,1026.3,6.0,2.0,19.7,22.5,No,No,0.6,Autumn
2016-04-13,MelbourneAirport,11.8,19.7,0.0,3.2,7.5,S,31.0,SSE,SSE,13.0,15.0,73.0,53.0,1028.3,1025.9,3.0,7.0,15.7,18.9,No,No,0.0,Autumn
2016-04-13,Melbourne,12.3,22.425,0.375,3.2,7.5,S,31.0,SSE,SSE,13.0,15.0,73.625,52.625,1027.575,1025.2125,5.0,3.5,16.9125,21.3125,No,No,0.09999999999999999,Autumn
2016-04-13,MountGambier,10.5,18.5,1.2,1.0,3.0,SSE,28.0,SE,SSE,9.0,19.0,96.0,67.0,1028.9,1026.3,7.0,7.0,14.0,17.5,Yes,No,0.0,Autumn
2016-04-13,Canberra,11.5,22.6,0.0,3.257142857142857,6.266666666666667,ENE,33.0,ESE,NE,13.0,11.0,66.0,43.0,1028.3,1025.7,8.0,2.0,15.8,21.1,No,No,0.0,Autumn
2016-04-13,Adelaide,10.4,24.1,0.0,3.257142857142857,6.266666666666667,WSW,24.0,ENE,WSW,6.0,13.0,59.0,48.0,1027.8,1024.2,5.0,3.5,17.9,22.7,No,No,0.0,Autumn
2016-04-14,Canberra,9.7,24.5,0.0,3.257142857142857,4.3999999999999995,NW,28.0,SE,N,9.0,6.0,71.0,32.0,1030.6,1026.1,6.4,6.8,14.8,24.0,No,No,0.0,Autumn
2016-04-14,SydneyAirport,15.7,24.2,0.2,3.4,2.4,NE,41.0,N,NNE,15.0,20.0,84.0,58.0,1030.4,1027.4,7.0,7.0,19.0,23.6,No,No,0.2,Autumn
2016-04-14,Melbourne,11.825,24.95,0.09999999999999999,2.4,6.3,N,46.0,N,NNW,9.0,30.0,79.0,42.0,1027.575,1024.425,6.4,6.8,16.0,23.7625,No,No,0.15,Autumn
2016-04-14,Dartmoor,8.7,21.3,0.0,2.6,4.5,SW,28.0,ENE,WNW,6.0,11.0,95.0,52.0,1025.7,1023.4,6.4,6.8,11.3,20.6,No,No,0.0,Autumn
2016-04-14,Cobar,16.4,29.9,0.0,6.0,4.3999999999999995,NE,39.0,NE,NE,24.0,13.0,47.0,26.0,1025.9,1022.2,5.0,6.0,22.2,27.9,No,No,0.0,Autumn
2016-04-14,Sydney,15.7,22.9,0.6,3.4,2.4,ENE,33.0,S,NE,6.0,15.0,88.0,62.0,1030.2,1027.5,7.0,7.0,18.6,22.3,No,No,1.0,Autumn
2016-04-14,MelbourneAirport,9.8,28.0,0.0,2.4,6.3,N,46.0,N,NNW,9.0,30.0,91.0,20.0,1026.9,1022.7,6.0,7.0,13.1,26.5,No,No,0.0,Autumn
2016-04-14,Adelaide,11.6,27.0,0.0,3.257142857142857,4.3999999999999995,WNW,20.0,N,NW,0.0,9.0,59.0,27.0,1025.3,1022.7,6.4,6.8,17.7,26.0,No,No,0.0,Autumn
2016-04-14,MountGambier,7.0,21.8,0.0,2.6,4.5,W,33.0,NE,WSW,9.0,22.0,97.0,59.0,1025.6,1023.4,7.0,7.0,11.3,19.2,No,No,0.0,Autumn
2016-04-15,Sydney,16.5,24.6,1.0,3.4,9.9,NE,33.0,W,NE,2.0,19.0,66.0,51.0,1026.4,1021.8,6.0,5.0,21.3,24.2,No,No,0.0,Autumn
2016-04-15,SydneyAirport,16.6,26.3,0.2,3.4,9.9,NE,39.0,WNW,NE,11.0,30.0,63.0,48.0,1026.3,1021.5,6.0,5.0,23.2,25.2,No,No,0.0,Autumn
2016-04-15,Canberra,6.9,26.4,0.0,3.4,9.15,WNW,31.0,E,NW,2.0,13.0,93.0,32.0,1027.1,1021.7,7.0,4.8,13.3,26.2,No,No,0.6,Autumn
2016-04-15,Dartmoor,4.8,23.9,0.0,1.2,9.15,NW,30.0,ENE,SSW,2.0,13.0,98.0,56.0,1022.4,1019.5,6.2,4.8,10.3,21.5,No,No,0.6,Autumn
2016-04-15,MountGambier,3.8,24.3,0.0,1.2,9.15,WNW,31.0,NW,WSW,11.0,20.0,81.0,44.0,1022.1,1019.4,6.0,7.0,14.1,22.3,No,Yes,1.4,Autumn
2016-04-15,Adelaide,11.9,29.1,0.0,3.4,9.15,WSW,26.0,NE,WSW,7.0,11.0,36.0,25.0,1022.1,1019.3,6.2,4.8,22.1,27.6,No,No,0.0,Autumn
2016-04-15,MelbourneAirport,11.5,28.7,0.0,5.6,8.4,WNW,46.0,N,W,20.0,22.0,38.0,18.0,1022.7,1018.4,6.0,6.0,19.0,26.8,No,No,0.0,Autumn
2016-04-15,Cobar,16.4,29.0,0.0,3.4,9.15,NNE,33.0,NNE,N,24.0,13.0,44.0,28.0,1024.0,1019.8,6.2,1.0,22.4,28.2,No,No,0.0,Autumn
2016-04-15,Melbourne,11.05,26.5375,0.15,5.6,8.4,WNW,46.0,N,W,20.0,22.0,64.875,37.75,1024.1375,1020.175,6.2,4.8,18.2125,25.25,No,No,0.32499999999999996,Autumn
2016-04-16,MountGambier,11.5,16.9,1.4,7.040000000000001,6.300000000000001,S,37.0,S,S,17.0,26.0,99.0,70.0,1024.2,1024.1,8.0,8.0,13.4,15.4,Yes,No,0.2,Autumn
2016-04-16,Adelaide,11.9,21.4,0.0,7.040000000000001,6.300000000000001,ESE,30.0,SSE,SSE,9.0,13.0,66.0,57.0,1023.5,1022.6,6.666666666666667,7.5,19.2,20.5,No,No,0.0,Autumn
2016-04-16,MelbourneAirport,12.4,20.7,0.0,5.6,3.3,SSW,39.0,WSW,S,9.0,28.0,74.0,80.0,1022.3,1021.9,6.0,8.0,16.0,15.3,No,Yes,1.4,Autumn
2016-04-16,Sydney,16.6,25.5,0.0,5.0,9.3,SSE,28.0,W,ENE,7.0,11.0,69.0,49.0,1021.2,1017.8,6.0,7.0,19.8,24.7,No,No,0.0,Autumn
2016-04-16,Cobar,19.1,29.5,0.0,14.0,6.300000000000001,SW,41.0,N,SW,17.0,13.0,26.0,25.0,1019.9,1016.5,7.0,7.0,25.7,27.8,No,No,0.0,Autumn
2016-04-16,SydneyAirport,16.8,27.1,0.0,5.0,9.3,S,37.0,NNW,SE,11.0,13.0,67.0,42.0,1021.0,1017.7,6.0,7.0,21.0,25.5,No,No,0.4,Autumn
2016-04-16,Dartmoor,10.3,17.4,0.6,7.040000000000001,6.300000000000001,SSW,31.0,SSE,SSW,13.0,19.0,96.0,70.0,1024.2,1023.7,6.666666666666667,7.5,13.8,15.9,No,No,0.6,Autumn
2016-04-16,Canberra,10.2,23.0,0.6,7.040000000000001,6.300000000000001,NNW,30.0,SSW,NW,7.0,19.0,87.0,50.0,1022.3,1019.3,7.0,8.0,14.0,21.2,No,Yes,3.2,Autumn
2016-04-16,Melbourne,13.600000000000001,22.6875,0.32499999999999996,5.6,3.3,SSW,39.0,WSW,S,9.0,28.0,73.0,55.375,1022.325,1020.45,6.666666666666667,7.5,17.8625,20.7875,No,No,0.725,Autumn
2016-04-17,Adelaide,11.9,21.6,0.0,3.6,6.2,SSE,26.0,ESE,E,9.0,7.0,49.0,30.0,1025.7,1020.6,5.833333333333333,5.166666666666667,15.2,21.2,No,No,0.0,Autumn
2016-04-17,Melbourne,13.6375,21.65,0.725,2.4,9.2,SSE,37.0,SSE,S,22.0,20.0,62.5,51.25,1023.8625,1020.575,5.833333333333333,5.166666666666667,17.125,20.3625,No,No,0.6749999999999999,Autumn
2016-04-17,Cobar,16.6,30.3,0.0,4.0,6.2,S,41.0,E,SW,9.0,9.0,45.0,19.0,1019.1,1014.7,3.0,6.0,22.7,29.0,No,No,0.8,Autumn
2016-04-17,MelbourneAirport,12.0,19.3,1.4,2.4,9.2,SSE,37.0,SSE,S,22.0,20.0,51.0,47.0,1025.7,1021.8,7.0,2.0,15.0,18.3,Yes,No,0.0,Autumn
2016-04-17,SydneyAirport,18.8,21.7,0.4,4.6,3.2,S,52.0,SSW,S,28.0,31.0,81.0,74.0,1022.1,1020.5,7.0,7.0,19.8,20.6,No,Yes,2.4,Autumn
2016-04-17,Dartmoor,10.1,18.2,0.6,3.6,6.2,ESE,37.0,ESE,SE,19.0,26.0,65.0,53.0,1026.4,1023.1,5.833333333333333,5.166666666666667,14.0,17.1,No,No,0.0,Autumn
2016-04-17,Sydney,19.1,23.2,0.0,4.6,3.2,SSW,43.0,SSW,SSE,15.0,17.0,73.0,77.0,1022.1,1020.4,7.0,7.0,20.1,20.5,No,Yes,2.0,Autumn
2016-04-17,Canberra,9.5,19.9,3.2,3.6,6.2,E,28.0,E,ENE,13.0,17.0,78.0,57.0,1023.4,1021.0,7.0,8.0,15.5,18.7,Yes,No,0.0,Autumn
2016-04-17,MountGambier,11.1,19.0,0.2,3.6,6.2,SSE,41.0,ESE,SSE,20.0,22.0,58.0,53.0,1026.4,1022.5,4.0,1.0,14.7,17.5,No,No,0.2,Autumn
2016-04-18,Melbourne,9.1,23.375,0.675,4.0,8.2,N,54.0,NNE,NNE,15.0,26.0,74.875,47.0,1020.6375,1017.225,4.166666666666667,5.833333333333333,15.675,22.0,No,No,6.4,Autumn
2016-04-18,Sydney,15.1,24.2,2.0,3.0,7.6,SSE,37.0,W,SSE,17.0,17.0,75.0,68.0,1021.8,1019.2,6.0,7.0,18.9,21.2,Yes,Yes,15.0,Autumn
2016-04-18,SydneyAirport,14.7,22.1,2.4,3.0,7.6,S,43.0,SSW,S,19.0,30.0,80.0,84.0,1021.8,1019.2,6.0,7.0,19.0,19.6,Yes,Yes,36.2,Autumn
2016-04-18,Cobar,13.7,27.2,0.8,3.6,6.933333333333333,ESE,22.0,ENE,ESE,13.0,11.0,64.0,28.0,1018.6,1015.3,2.0,3.0,19.0,26.4,No,No,0.0,Autumn
2016-04-18,MountGambier,3.0,20.9,0.2,2.0,5.0,NNW,24.0,N,NNW,7.0,13.0,100.0,34.0,1019.8,1016.0,6.0,7.0,10.0,20.2,No,No,0.0,Autumn
2016-04-18,Canberra,5.7,20.3,0.0,3.085714285714286,6.933333333333333,ENE,31.0,WSW,SW,6.0,2.0,82.0,51.0,1023.5,1019.8,1.0,4.0,13.4,19.7,No,No,0.0,Autumn
2016-04-18,Adelaide,7.8,25.6,0.0,3.085714285714286,6.933333333333333,W,24.0,NE,WNW,11.0,9.0,34.0,32.0,1018.7,1015.3,4.166666666666667,5.833333333333333,19.2,24.1,No,No,0.0,Autumn
2016-04-18,Dartmoor,4.8,21.2,0.0,2.0,5.0,NNW,22.0,ENE,N,2.0,7.0,98.0,45.0,1020.1,1016.4,4.166666666666667,5.833333333333333,9.4,20.1,No,No,0.0,Autumn
2016-04-18,MelbourneAirport,8.0,25.5,0.0,4.0,8.2,N,54.0,NNE,NNE,15.0,26.0,66.0,34.0,1020.8,1016.6,4.0,7.0,16.5,24.7,No,No,0.0,Autumn
2016-04-19,Canberra,4.8,23.5,0.0,4.428571428571429,8.233333333333333,E,22.0,SSW,NNW,4.0,7.0,83.0,24.0,1023.3,1020.0,5.2,5.2,12.4,23.0,No,No,0.0,Autumn
2016-04-19,Cobar,14.4,28.9,0.0,4.6,8.233333333333333,ENE,24.0,ENE,SE,13.0,9.0,55.0,25.0,1019.9,1017.1,7.0,5.0,20.3,28.0,No,No,0.0,Autumn
2016-04-19,Melbourne,11.2875,26.0375,6.4,5.8,9.7,N,54.0,N,N,35.0,28.0,68.375,37.125,1019.7625,1017.675,5.2,5.2,17.275,25.175,No,No,1.975,Autumn
2016-04-19,MelbourneAirport,12.3,27.6,0.0,5.8,9.7,N,54.0,N,N,35.0,28.0,50.0,25.0,1019.3,1017.4,7.0,6.0,19.7,27.2,No,No,0.0,Autumn
2016-04-19,SydneyAirport,17.0,22.8,36.2,5.0,6.9,SSW,35.0,W,SE,9.0,19.0,87.0,75.0,1021.6,1020.2,3.0,7.0,19.8,21.9,Yes,No,0.0,Autumn
2016-04-19,MountGambier,6.4,25.9,0.0,2.4,8.1,NW,37.0,NNE,NW,13.0,20.0,57.0,26.0,1017.5,1016.1,6.0,1.0,14.4,25.4,No,No,0.0,Autumn
2016-04-19,Dartmoor,6.5,25.6,0.0,2.4,8.1,NW,30.0,ENE,NW,4.0,19.0,91.0,29.0,1017.9,1016.2,5.2,5.2,10.6,24.9,No,No,0.0,Autumn
2016-04-19,Adelaide,12.0,30.1,0.0,4.428571428571429,8.233333333333333,N,24.0,N,SW,6.0,9.0,41.0,25.0,1016.9,1014.3,5.2,5.2,21.5,28.8,No,No,0.0,Autumn
2016-04-19,Sydney,16.9,23.9,15.0,5.0,6.9,W,24.0,W,ESE,13.0,17.0,83.0,68.0,1021.7,1020.1,3.0,7.0,19.5,22.2,Yes,Yes,15.8,Autumn
2016-04-20,Sydney,16.7,25.5,15.8,3.4,10.3,E,22.0,W,E,15.0,13.0,82.0,66.0,1024.6,1022.0,3.0,2.0,19.3,23.2,Yes,No,0.0,Autumn
2016-04-20,Adelaide,18.2,29.7,0.0,5.3428571428571425,8.433333333333334,ENE,30.0,NNE,SW,9.0,11.0,27.0,41.0,1015.5,1015.7,5.2,4.166666666666667,25.6,25.9,No,No,0.2,Autumn
2016-04-20,Melbourne,13.4625,28.1625,1.975,8.0,7.7,N,52.0,N,N,30.0,31.0,57.25,36.875,1021.375,1018.4375,5.2,4.166666666666667,19.7875,26.575,No,No,0.2,Autumn
2016-04-20,Canberra,7.2,25.0,0.0,5.3428571428571425,8.433333333333334,ENE,30.0,SE,SSE,7.0,6.0,70.0,33.0,1025.3,1021.9,5.2,5.0,15.0,24.5,No,No,0.0,Autumn
2016-04-20,MelbourneAirport,15.5,28.7,0.0,8.0,7.7,N,52.0,N,N,30.0,31.0,44.0,23.0,1021.7,1018.9,7.0,7.0,21.0,27.8,No,No,0.0,Autumn
2016-04-20,SydneyAirport,16.8,25.0,0.0,3.4,10.3,E,26.0,NW,E,9.0,17.0,73.0,67.0,1024.5,1021.9,3.0,2.0,21.4,23.0,No,No,0.0,Autumn
2016-04-20,Dartmoor,8.3,30.6,0.0,4.0,7.3,NNE,43.0,NE,NNE,6.0,17.0,68.0,22.0,1018.9,1014.8,5.2,4.166666666666667,16.1,30.0,No,No,0.2,Autumn
2016-04-20,Cobar,14.8,29.4,0.0,6.6,8.433333333333334,ENE,24.0,NE,ESE,13.0,11.0,46.0,20.0,1022.0,1018.7,7.0,2.0,21.9,28.9,No,No,0.0,Autumn
2016-04-20,MountGambier,10.2,31.4,0.0,4.0,7.3,N,50.0,NE,NNE,15.0,31.0,48.0,23.0,1018.5,1013.6,6.0,7.0,18.0,29.3,No,Yes,1.2,Autumn
2016-04-21,MelbourneAirport,19.8,24.8,0.0,10.2,0.1,N,54.0,N,SSW,24.0,19.0,35.0,70.0,1018.9,1019.4,7.0,7.0,21.1,18.5,No,Yes,17.8,Autumn
2016-04-21,Dartmoor,15.3,17.9,0.2,4.5,0.4,SSW,33.0,WSW,SSW,7.0,20.0,89.0,94.0,1019.9,1021.4,4.833333333333333,5.2,16.2,15.2,No,No,0.6,Autumn
